pointid,RdNBR,Distance_m,Near_OID,State,Area_km,RdNBR_mean,RdNBR_SD,Mean_NDWI_Pre,SD_NDWI_Pre,Mean_NDWI_Post,SD_NDWI_Post,Pixel_count,Beaver_Dam,Margin,Pixel_Severity,Wetland_Severity,,Row Labels,Count of pointid
71101,118.0804749,40.9526145,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71102,103.7692566,43.07437483,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71103,101.9437943,33.73503075,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71104,85.1293564,23.36898825,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71105,62.4477386,17.69528334,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
71106,172.951355,22.79313383,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71107,250.0836334,11.8981109,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71108,272.0808716,0.472385403,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,L,L,,,
71111,527.8131104,10.5757074,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,N,M,M,,,
71112,465.2098083,11.26921665,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,N,M,M,,,
71122,501.0430603,8.974513821,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71123,435.2124023,14.85358059,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71125,391.1412354,5.729598411,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71149,839.6773682,7.295538421,21,E,0.004796983,628.6140137,99.6847,-0.672513,0.0292978,-0.609794,0.0250966,7,N,N,H,M,,,
71150,617.8922119,2.653169934,21,E,0.004796983,628.6140137,99.6847,-0.672513,0.0292978,-0.609794,0.0250966,7,N,Y,M,M,,,
71160,456.1241455,15.93080989,20,E,0.010693625,453.2090149,140.8560028,-0.711196,0.0324448,-0.648013,0.0395098,10,N,N,M,M,,,
71161,216.6161957,6.119490075,20,E,0.010693625,453.2090149,140.8560028,-0.711196,0.0324448,-0.648013,0.0395098,10,N,N,L,M,,,
71569,159.6692963,8.998672275,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71570,96.039093,28.9966797,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71571,84.5379639,42.74988222,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71572,7.5858278,41.73841827,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
71573,86.7878723,46.65307221,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71574,81.3409576,55.94651565,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71575,38.3040085,60.30897291,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
71576,75.6135178,51.21275855,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71577,90.5216827,41.46829085,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71578,111.2020721,34.68541088,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71579,209.0924377,22.84570086,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71580,199.4305725,5.206014409,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
71583,450.7649841,8.973534438,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,N,M,M,,,
71584,524.8615112,14.61203447,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,N,M,M,,,
71585,611.7901611,12.09789368,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,N,M,M,,,
71595,540.3655396,11.46124746,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71596,470.7294922,12.83660808,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71598,464.1026306,5.08500107,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71599,401.6178589,11.45501994,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
71600,334.5173035,1.138304343,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
71604,578.9555664,3.684237851,19,E,0.003391474,437.3190002,131.3379974,-0.774284,0.0233928,-0.647098,0.0359552,4,N,N,M,M,,,
71624,648.4807739,5.128668557,21,E,0.004796983,628.6140137,99.6847,-0.672513,0.0292978,-0.609794,0.0250966,7,N,N,H,M,,,
71633,413.5728149,12.02604619,20,E,0.010693625,453.2090149,140.8560028,-0.711196,0.0324448,-0.648013,0.0395098,10,N,N,M,M,,,
71634,227.4742126,5.232020246,20,E,0.010693625,453.2090149,140.8560028,-0.711196,0.0324448,-0.648013,0.0395098,10,N,N,L,M,,,
72051,137.9783173,12.24232545,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72052,113.1206589,22.04126232,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72053,118.054718,35.35431545,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72054,106.4411163,53.00715944,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72055,16.7684288,61.66220216,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72056,35.4814148,66.02012057,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72057,30.7025146,72.88456481,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72058,-10.7653227,78.43456866,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72059,62.0939407,62.06152726,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72060,82.0178604,42.93197982,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72061,160.5551758,24.3622955,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72062,120.0109558,6.579786261,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72066,515.2285156,2.36095646,34,E,0.0060415,515.9450073,52.0091019,-0.768799,0.0297372,-0.66804,0.0362866,6,N,Y,M,M,,,
72071,568.3399658,5.100237243,1,E,0.003354862,639.5100098,50.2815018,-0.722088,0.0380623,-0.622411,0.0306518,4,N,N,M,M,,,
72078,536.944519,10.14689651,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
72079,471.5027466,1.46897513,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
72081,447.1227417,6.460878346,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
72082,353.4446411,11.05388512,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
72086,546.7714233,7.470384005,19,E,0.003391474,437.3190002,131.3379974,-0.774284,0.0233928,-0.647098,0.0359552,4,N,N,M,M,,,
72541,153.013504,6.659174003,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72542,143.308609,26.6587631,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72543,142.5686188,46.65870445,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72544,86.2556992,52.31265567,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72545,-46.7539825,59.82865952,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72546,34.3865356,57.71766474,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72547,-15.3155022,62.08526252,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72548,-47.4220505,67.49030261,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
72549,109.4512863,57.2954831,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72550,155.826004,37.45653264,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72551,161.0803986,17.96630226,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
72561,679.6184082,5.356993929,1,E,0.003354862,639.5100098,50.2815018,-0.722088,0.0380623,-0.622411,0.0306518,4,N,N,H,M,,,
72568,307.0831299,13.73913844,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
72571,356.3374939,10.10693121,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
72575,363.9042053,6.196926335,19,E,0.003391474,437.3190002,131.3379974,-0.774284,0.0233928,-0.647098,0.0359552,4,N,N,M,M,,,
72583,272.6706848,3.224709582,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
72584,307.3009338,6.313935395,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
72585,348.4489746,3.171833694,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73030,158.190155,3.429548418,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73031,99.4818039,13.97792007,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73032,151.1475372,30.16479316,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73033,133.6243591,28.40618373,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73034,54.5916901,34.43615882,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73035,-11.1258469,40.93606968,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73036,50.8154106,37.78388708,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73037,-19.7740021,43.0708333,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73038,36.9624557,47.61268258,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73039,167.3336182,46.6752028,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73040,182.9081421,38.816525,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73041,131.9400177,18.84731799,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73050,693.4899292,3.315407163,1,E,0.003354862,639.5100098,50.2815018,-0.722088,0.0380623,-0.622411,0.0306518,4,N,N,H,M,,,
73057,304.3999023,9.911186603,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
73058,184.2623901,6.147974465,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
73059,420.6223145,0.189912573,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
73060,335.9954834,10.5292574,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73064,259.6446228,5.068458365,19,E,0.003391474,437.3190002,131.3379974,-0.774284,0.0233928,-0.647098,0.0359552,4,N,N,L,M,,,
73068,527.1917114,7.900482439,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73069,544.302124,4.678353654,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73071,463.453064,1.965635264,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
73520,359.4485168,3.465928106,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,M,L,,,
73521,206.0091248,13.82085695,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73522,145.2033081,17.21897811,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73523,97.915451,24.02319469,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73524,64.0620956,16.58305751,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73525,70.0685196,8.40729835,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73526,19.3073463,18.48232191,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73527,0.1949911,23.91767339,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73528,92.3402023,17.99765049,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73529,56.9729156,25.3208635,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73530,59.8037186,27.91046647,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73531,138.9822998,26.81045903,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73532,113.2306519,35.81895273,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
73533,64.9605942,21.19336988,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
73534,45.165081,2.408897147,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,U,L,,,
73542,616.5925293,1.944654797,1,E,0.003354862,639.5100098,50.2815018,-0.722088,0.0380623,-0.622411,0.0306518,4,N,Y,M,M,,,
73548,506.5679016,4.965142786,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73549,238.1781006,10.43631277,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
73550,356.9450378,5.443162799,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73552,468.1000977,4.069029045,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73558,278.8661194,8.520205395,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
73559,373.7235413,3.500094935,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
73568,403.0327148,2.390023923,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
73583,500.2012024,2.810356952,14,E,0.004203101,513.9119873,70.0644989,-0.679805,0.030897,-0.622271,0.0268827,5,N,Y,M,M,,,
74014,379.575531,10.56946959,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,M,L,,,
74016,262.3536377,0.193056585,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,L,L,,,
74017,156.1459656,5.624488447,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
74020,94.9738007,1.072582409,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,L,L,,,
74021,-6.7313747,11.39539169,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74023,120.4050751,12.67287063,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
74024,48.2729187,9.523287151,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74025,78.4442215,7.682894672,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
74026,66.4157715,16.13225392,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74027,64.259697,19.22489061,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74028,53.5575256,12.0789843,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74042,343.2874756,12.49377072,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74050,405.0399475,3.803552629,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74051,364.3708801,10.51421866,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74062,324.3127136,3.834811924,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74077,481.3025513,6.158667742,14,E,0.004203101,513.9119873,70.0644989,-0.679805,0.030897,-0.622271,0.0268827,5,N,N,M,M,,,
74508,310.599884,4.023896094,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
74509,408.1372681,4.563879284,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,M,L,,,
74516,220.5240479,2.290867196,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,L,L,,,
74518,141.69841,10.11126447,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
74522,65.5841827,7.38685677,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74523,60.1081085,15.99194015,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
74524,49.7971611,2.19743654,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,Y,U,L,,,
74537,210.5308533,8.035568334,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
74540,532.3023071,2.812891594,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
74541,549.4329224,3.553121272,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74542,559.800354,0.82447981,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
74543,469.8959656,7.057818653,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
74544,310.4382019,13.01091464,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
74545,272.8399353,17.49914841,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
74546,332.5366516,2.188599101,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
74557,284.5693359,0.733599958,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,L,M,,,
74571,572.2333984,6.51858368,14,E,0.004203101,513.9119873,70.0644989,-0.679805,0.030897,-0.622271,0.0268827,5,N,N,M,M,,,
74572,408.3604431,8.968434337,14,E,0.004203101,513.9119873,70.0644989,-0.679805,0.030897,-0.622271,0.0268827,5,N,N,M,M,,,
75014,101.0268555,11.45203751,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
75020,63.7436523,8.070496868,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
75021,27.9037857,17.11819994,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
75034,117.4574432,2.76464861,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,L,M,,,
75036,515.6776733,1.155470454,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,Y,M,M,,,
75037,364.3209229,11.81183352,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75038,358.7112732,13.0459502,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75041,322.7539062,11.72160387,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75042,237.1640472,6.992654532,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
75068,607.4603882,1.711030538,14,E,0.004203101,513.9119873,70.0644989,-0.679805,0.030897,-0.622271,0.0268827,5,N,Y,M,M,,,
75509,108.9774933,4.37192146,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
75510,42.1790009,11.66154941,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
75517,77.3131943,11.99918458,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
75518,76.8008347,6.652412801,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
75529,327.991394,7.651780089,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75530,206.076889,17.75998216,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
75531,446.2968445,6.733901547,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75532,444.784668,8.79789314,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75533,391.2654724,20.48810847,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75534,421.1539001,4.85711982,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75537,417.3699646,14.6904771,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
75556,412.5991821,13.48132322,10,E,0.01166984,236.9420013,131.003006,-0.707661,0.0273761,-0.67738,0.0297084,14,N,N,M,L,,,
75557,314.0700378,0.524273952,10,E,0.01166984,236.9420013,131.003006,-0.707661,0.0273761,-0.67738,0.0297084,14,N,Y,L,L,,,
76004,121.151825,3.954175117,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
76005,69.1068878,16.61540336,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,L,L,,,
76006,44.3774757,9.69639731,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
76014,67.0202637,3.537949761,4,D,0.16057736,150.3249969,148.3350067,-0.729433,0.0394339,-0.695278,0.0418199,193,N,N,U,L,,,
76024,292.3153381,8.276564433,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,L,M,,,
76025,360.6531067,11.32168086,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
76026,414.1018982,11.9961523,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
76029,429.5786438,11.94861643,48,E,0.079870992,397.1149902,121.1529999,-0.70589,0.0445533,-0.619315,0.05147,92,N,N,M,M,,,
